v2tone,sourcecommonname,themes,date,ECON,ENV,SOCIAL,LEGAL,LEAD,year,month,day,date format
-0.591715976,newsdaily.com,TAX_FNCACT;TAX_FNCACT_CHAIRMAN;TAX_ETHNICITY;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;GENERAL_GOVERNMENT;TAX_FNCACT_REGULATORS;TAX_FNCACT_AUTHORITIES;CRISISLEX_CRISISLEXREC;CRISISLEX_C07_SAFETY;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;,2.01507E+13,0,0,0,0,0,2015,07,23,7/23/15 5:30
-0.365630713,moneyflowindex.org,ECON_STOCKMARKET;WB_698_TRADE;TAX_FNCACT;TAX_FNCACT_ANALYSTS;TAX_FNCACT_MANUFACTURER;AFFECT;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;TAX_ECON_PRICE;WB_1406_DISEASES;WB_1435_OBESITY;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;TAX_FNCACT_DRIVER;WB_471_ECONOMIC_GROWTH;WB_1078_DETERMINANTS_OF_GROWTH;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;,2.01512E+13,1,0,0,0,0,2015,12,24,12/24/15 14:30
-1.054852321,yahoo.com,,2.01507E+13,0,0,0,0,0,2015,07,20,7/20/15 18:00
0,todayonline.com,TAX_ETHNICITY;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;CRISISLEX_T06_SUPPLIES;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;TAX_FNCACT;TAX_FNCACT_MANAGER;TAX_FNCACT_FUND_MANAGER;TAX_FNCACT_INVESTOR;,2.01507E+13,0,0,0,0,0,2015,07,14,7/14/15 2:15
0,wallstreetscope.com,TAX_FNCACT;TAX_FNCACT_MOVERS;WB_698_TRADE;TAX_FNCACT_ANALYST;ECON_STOCKMARKET;SOC_TECHNOLOGYSECTOR;EPU_ECONOMY_HISTORIC;,2.01512E+13,1,0,0,0,0,2015,12,23,12/23/15 5:00
-1.524390244,jutiagroup.com,ECON_STOCKMARKET;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_332_CAPITAL_MARKETS;TAX_ECON_PRICE;WB_698_TRADE;EPU_ECONOMY_HISTORIC;TAX_FNCACT;TAX_FNCACT_ANALYSTS;,2.01603E+13,1,0,0,0,0,2016,03,31,3/31/16 0:45
0,techsonian.com,ECON_STOCKMARKET;GENERAL_GOVERNMENT;WB_698_TRADE;WB_2416_INTERNET_OF_THINGS;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_2601_TRADE_LINKAGES_SPILLOVERS_AND_CONNECTIVITY;WB_772_TRADE_FACILITATION_AND_LOGISTICS;WB_699_URBAN_DEVELOPMENT;WB_866_CONNECTIVITY_AND_LAGGING_REGIONS;WB_797_NATIONAL_URBAN_POLICIES;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;MEDIA_MSM;,2.01503E+13,1,0,0,0,0,2015,03,18,3/18/15 16:00
0,wkrb13.com,TAX_FNCACT;TAX_FNCACT_CFO;TAX_ECON_PRICE;TAX_FNCACT_DIRECTOR;TAX_FNCACT_ANALYSTS;WB_1406_DISEASES;WB_1435_OBESITY;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;TAX_FNCACT_ANALYST;,2.01509E+13,0,0,0,0,0,2015,09,26,9/26/15 10:45
-0.838574423,lycos.com,,2.01507E+13,0,0,0,0,0,2015,07,20,7/20/15 23:15
-0.452488688,macon.com,WB_698_TRADE;TAX_ECON_PRICE;TAX_FNCACT;TAX_FNCACT_ANALYSTS;ECON_STOCKMARKET;ECON_EARNINGSREPORT;,2.01506E+13,1,0,0,0,0,2015,06,26,6/26/15 7:45
0.735744942,seekingalpha.com,TAX_ECON_PRICE;,2.01511E+13,0,0,0,0,0,2015,11,10,11/10/15 17:45
-1.666666667,foxbusiness.com,TAX_ETHNICITY;TAX_ETHNICITY_KOREAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_KOREAN;MEDIA_MSM;NATURAL_DISASTER;NATURAL_DISASTER_ICY;TAX_FNCACT;TAX_FNCACT_MANUFACTURER;ECON_STOCKMARKET;,2.01502E+13,1,0,0,0,0,2015,02,24,2/24/15 17:00
1.578192253,smarteranalyst.com,WB_698_TRADE;TAX_FNCACT;TAX_FNCACT_ANALYST;TAX_ECON_PRICE;TAX_FNCACT_ANALYSTS;MEDIA_SOCIAL;ECON_STOCKMARKET;TAX_FNCACT_GUIDE;TAX_FNCACT_INVESTOR;TRAFFIC;,2.01508E+13,1,0,0,0,0,2015,08,07,8/7/15 14:00
-1.351351351,benzinga.com,MEDIA_MSM;,2.01502E+13,0,0,0,0,0,2015,02,24,2/24/15 16:30
0,banzaigeek.com,TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;,2.01507E+13,0,0,0,0,0,2015,07,30,7/30/15 21:30
0.680272109,sleekmoney.com,ECON_STOCKMARKET;TAX_ECON_PRICE;TAX_FNCACT;TAX_FNCACT_MANUFACTURER;TAX_FNCACT_ANALYSTS;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;TAX_FNCACT_ANALYST;,2.0151E+13,1,0,0,0,0,2015,10,29,10/29/15 13:45
0.512820513,rttnews.com,TAX_FNCACT;TAX_FNCACT_ANALYSTS;TAX_FNCACT_ANALYST;EPU_ECONOMY_HISTORIC;WB_678_DIGITAL_GOVERNMENT;WB_2944_SERVERS;WB_671_STORAGE_MANAGEMENT;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_ECON_PRICE;TAX_FNCACT_CEO;TAX_FNCACT_WRITER;,2.01603E+13,0,0,0,0,0,2016,03,29,3/29/16 13:15
-0.182149362,jutiagroup.com,TAX_ETHNICITY;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;CRISISLEX_CRISISLEXREC;CRISISLEX_T03_DEAD;INFO_RUMOR;TAX_ECON_PRICE;ECON_STOCKMARKET;TAX_FNCACT;TAX_FNCACT_ANALYSTS;TAX_FNCACT_REPRESENTATIVES;MEDIA_MSM;,2.0151E+13,1,0,0,0,0,2015,10,09,10/9/15 19:15
0.938967136,hardocp.com,LEADER;MANMADE_DISASTER_IMPLIED;,2.01507E+13,0,0,0,0,1,2015,07,28,7/28/15 17:30
-0.414937759,yahoo.com,MANMADE_DISASTER_IMPLIED;EPU_ECONOMY_HISTORIC;TAX_ECON_PRICE;WB_698_TRADE;TAX_FNCACT;TAX_FNCACT_ANALYST;,2.01512E+13,0,0,0,0,0,2015,12,22,12/22/15 22:00
-0.313479624,technewstoday.com,TAX_FNCACT;TAX_FNCACT_ANALYSTS;ECON_STOCKMARKET;TAX_ECON_PRICE;WB_698_TRADE;,2.01509E+13,1,0,0,0,0,2015,09,30,9/30/15 23:30
-0.954653938,channelnewsasia.com,TAX_ECON_PRICE;WB_698_TRADE;TAX_FNCACT;TAX_FNCACT_ANALYSTS;TAX_FNCACT_ANALYST;TAX_ETHNICITY;TAX_ETHNICITY_TAIWANESE;TAX_FNCACT_CHIEF;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_FNCACT_CHIEF_FINANCIAL_OFFICER;AFFECT;,2.01512E+13,0,0,0,0,0,2015,12,23,12/23/15 0:30
-0.890868597,propertymentorgroup.com,MEDICAL;WB_698_TRADE;ECON_STOCKMARKET;TAX_FNCACT;TAX_FNCACT_ANALYSTS;WB_1150_VOLATILITY;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;TAX_ECON_PRICE;CRISISLEX_C04_LOGISTICS_TRANSPORT;CRISISLEX_T04_INFRASTRUCTURE;TAX_CHRONICDISEASE;TAX_CHRONICDISEASE_DIABETES;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1433_DIABETES;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;GENERAL_HEALTH;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;CRISISLEX_T03_DEAD;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;APPOINTMENT;TAX_FNCACT_CHIEF;CRISISLEX_T06_SUPPLIES;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_FNCACT_CHIEF_INFORMATION_OFFICER;TAX_FNCACT_CIO;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;CRISISLEX_O02_RESPONSEAGENCIESATCRISIS;TAX_FNCACT_VICE_PRESIDENT;,2.01507E+13,1,0,0,0,1,2015,07,13,7/13/15 17:15
-1.242236025,benzinga.com,WB_698_TRADE;MEDIA_MSM;TAX_ECON_PRICE;,2.01506E+13,0,0,0,0,0,2015,06,15,6/15/15 17:15
2.608695652,wsobserver.com,ECON_STOCKMARKET;WB_698_TRADE;TAX_ECON_PRICE;,2.01508E+13,1,0,0,0,0,2015,08,27,8/27/15 0:30
-0.452488688,yahoo.com,WB_698_TRADE;TAX_ECON_PRICE;TAX_FNCACT;TAX_FNCACT_ANALYSTS;ECON_STOCKMARKET;ECON_EARNINGSREPORT;,2.01506E+13,1,0,0,0,0,2015,06,26,6/26/15 0:30
-0.201207243,thestandarddaily.com,SOC_TECHNOLOGYSECTOR;TAX_ECON_PRICE;ECON_DEBT;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_450_DEBT;ECON_STOCKMARKET;USPEC_UNCERTAINTY1;WB_1150_VOLATILITY;CRISISLEX_C07_SAFETY;TAX_FNCACT;TAX_FNCACT_OFFICIAL;USPEC_POLICY1;WB_678_DIGITAL_GOVERNMENT;WB_2946_OPEN_SOURCE;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_ANALYSTS;,2.01511E+13,1,0,0,0,0,2015,11,17,11/17/15 21:15
1.185185185,midsouthnewz.com,TAX_FNCACT;TAX_FNCACT_ANALYSTS;TAX_ECON_PRICE;TAX_FNCACT_MANUFACTURER;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;LEGISLATION;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_1040_COPYRIGHT_LAW;WB_851_INTELLECTUAL_PROPERTY_RIGHTS;WB_1039_PROPERTY_LAWS_AND_REGULATIONS;TAX_FNCACT_ANALYST;,2.01512E+13,0,0,0,1,0,2015,12,01,12/1/15 7:30
-0.187969925,moneyflowindex.org,TAX_ECON_PRICE;TAX_FNCACT;TAX_FNCACT_ANALYSTS;ECON_STOCKMARKET;WB_698_TRADE;TAX_FNCACT_INSIDERS;TAX_FNCACT_INSIDER;TAX_FNCACT_DIRECTOR;TAX_FNCACT_MANUFACTURER;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;,2.0151E+13,1,0,0,0,0,2015,10,02,10/2/15 20:00
0.755667506,sleekmoney.com,ECON_STOCKMARKET;WB_698_TRADE;TAX_ECON_PRICE;TAX_FNCACT;TAX_FNCACT_MANUFACTURER;EPU_ECONOMY_HISTORIC;TAX_FNCACT_ANALYSTS;WB_1406_DISEASES;WB_1435_OBESITY;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;WB_829_FISCAL_DECENTRALIZATION;WB_874_LOCAL_FINANCE;WB_877_ASSET_MANAGEMENT;WB_445_FISCAL_POLICY;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;EPU_CATS_REGULATION;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_1040_COPYRIGHT_LAW;WB_851_INTELLECTUAL_PROPERTY_RIGHTS;WB_1039_PROPERTY_LAWS_AND_REGULATIONS;TAX_FNCACT_ANALYST;,2.01512E+13,1,0,0,1,0,2015,12,20,12/20/15 20:00
0.823045267,benzinga.com,TAX_FNCACT;TAX_FNCACT_ANALYST;WB_698_TRADE;TAX_ECON_PRICE;TAX_FNCACT_ANALYSTS;ECON_STOCKMARKET;,2.01508E+13,1,0,0,0,0,2015,08,03,8/3/15 20:00
0.739371534,wsobserver.com,SOC_TECHNOLOGYSECTOR;TAX_ECON_PRICE;ECON_DEBT;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_450_DEBT;TAX_FNCACT;TAX_FNCACT_INVESTOR;ECON_STOCKMARKET;WB_698_TRADE;CRISISLEX_C07_SAFETY;TAX_FNCACT_OFFICIAL;USPEC_POLICY1;WB_678_DIGITAL_GOVERNMENT;WB_2946_OPEN_SOURCE;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_ANALYSTS;,2.01512E+13,1,0,0,0,0,2015,12,10,12/10/15 9:15
0.637958533,jutiagroup.com,TAX_FNCACT;TAX_FNCACT_ANALYST;TAX_FNCACT_CEO;TAX_ECON_PRICE;CRISISLEX_T11_UPDATESSYMPATHY;WB_698_TRADE;TAX_FNCACT_ANALYSTS;ECON_STOCKMARKET;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;TAX_FNCACT_REPRESENTATIVES;MEDIA_MSM;,2.01508E+13,1,0,0,0,0,2015,08,15,8/15/15 1:30
-0.874125874,benzinga.com,TAX_FNCACT;TAX_FNCACT_ANALYSTS;WB_1406_DISEASES;WB_1435_OBESITY;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;UNGP_FORESTS_RIVERS_OCEANS;DELAY;USPEC_UNCERTAINTY1;EPU_ECONOMY_HISTORIC;TAX_ECON_PRICE;TAX_FNCACT_PEERS;ECON_STOCKMARKET;WB_698_TRADE;,2.01603E+13,1,0,0,0,0,2016,03,31,3/31/16 16:45
-0.917431193,247wallst.com,ECON_STOCKMARKET;WB_698_TRADE;TAX_FNCACT;TAX_FNCACT_TRADERS;TAX_FNCACT_ANALYST;TAX_ECON_PRICE;TAX_FNCACT_ANALYSTS;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_851_INTELLECTUAL_PROPERTY_RIGHTS;WB_1041_PATENTS;WB_1039_PROPERTY_LAWS_AND_REGULATIONS;EPU_CATS_REGULATION;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_405_BUSINESS_CLIMATE;WB_2531_INSPECTIONS_LICENSING_AND_PERMITS;WB_2530_BUSINESS_ENVIRONMENT;TAX_SPECIAL_ISSUES;TAX_SPECIAL_ISSUES_AFFORDABLE_CARE_ACT;EPU_CATS_HEALTHCARE;GENERAL_HEALTH;MEDICAL;,2.01512E+13,1,0,0,0,0,2015,12,24,12/24/15 16:45
0.246305419,sacredheartspectrum.com,ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLARS;ECON_WORLDCURRENCIES_NEW_TAIWAN_DOLLARS;ECON_DEBT;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_450_DEBT;TAX_FNCACT;TAX_FNCACT_CFO;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_713_PUBLIC_FINANCE;WB_718_PUBLIC_INVESTMENT_MANAGEMENT;ECON_STOCKMARKET;TAX_ECON_PRICE;EPU_ECONOMY_HISTORIC;,2.01512E+13,1,0,0,0,0,2015,12,20,12/20/15 13:30
-1.432664756,yahoo.com,TAX_ECON_PRICE;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_713_PUBLIC_FINANCE;WB_718_PUBLIC_INVESTMENT_MANAGEMENT;ECON_DEBT;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_450_DEBT;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;TAX_ETHNICITY;TAX_ETHNICITY_TAIWANESE;TAX_FNCACT;TAX_FNCACT_ANALYSTS;EPU_ECONOMY_HISTORIC;UNGP_FORESTS_RIVERS_OCEANS;WB_405_BUSINESS_CLIMATE;WB_2530_BUSINESS_ENVIRONMENT;,2.01604E+13,0,0,0,0,0,2016,04,09,4/9/16 5:45
-2.450980392,theedgemarkets.com,,2.01507E+13,0,0,0,0,0,2015,07,14,7/14/15 14:30
-1.660516605,benchmarkmonitor.com,ECON_STOCKMARKET;WB_698_TRADE;TAX_ECON_PRICE;TAX_FNCACT;TAX_FNCACT_CHAIRMAN;ECON_DEBT;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_450_DEBT;CORRUPTION;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;TAX_FNCACT_INSIDER;,2.01511E+13,1,0,0,0,0,2015,11,02,11/2/15 13:00
1.442307692,techsonian.com,CRISISLEX_C04_LOGISTICS_TRANSPORT;CRISISLEX_T04_INFRASTRUCTURE;ECON_STOCKMARKET;TAX_FNCACT;TAX_FNCACT_MANAGER;TAX_FNCACT_FUND_MANAGER;WB_698_TRADE;TAX_ECON_PRICE;CRISISLEX_T01_CAUTION_ADVICE;MEDIA_SOCIAL;WB_678_DIGITAL_GOVERNMENT;WB_652_ICT_APPLICATIONS;WB_2363_MOBILE_APPLICATIONS;WB_658_ENTERPRISE_APPLICATIONS;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;CRISISLEX_T06_SUPPLIES;TAX_FNCACT_TRADERS;,2.01507E+13,1,0,0,0,0,2015,07,15,7/15/15 12:30
0.136612022,scmp.com,,2.01507E+13,0,0,0,0,0,2015,07,15,7/15/15 2:15
2.003642987,techsonian.com,WB_318_FINANCIAL_ARCHITECTURE_AND_BANKING;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_1234_BANKING_INSTITUTIONS;WB_1236_COMMERCIAL_BANKING;WB_336_NON_BANK_FINANCIAL_INSTITUTIONS;WB_612_HOUSING_FINANCE;WB_332_CAPITAL_MARKETS;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;WB_829_FISCAL_DECENTRALIZATION;WB_874_LOCAL_FINANCE;WB_877_ASSET_MANAGEMENT;WB_445_FISCAL_POLICY;WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES;WB_281_ICT_INDUSTRY_AND_SERVICES;WB_2424_ICT_AND_FINANCIAL_SECTOR;WB_2420_ICT_FOR_JOBS;WB_828_ELECTRONIC_PAYMENTS;WB_358_RETAIL_PAYMENTS;WB_827_MOBILE_MONEY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;ECON_STOCKMARKET;WB_698_TRADE;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;WB_2601_TRADE_LINKAGES_SPILLOVERS_AND_CONNECTIVITY;WB_772_TRADE_FACILITATION_AND_LOGISTICS;WB_699_URBAN_DEVELOPMENT;WB_866_CONNECTIVITY_AND_LAGGING_REGIONS;WB_797_NATIONAL_URBAN_POLICIES;WB_2433_CONFLICT_AND_VIOLENCE;WB_2465_REVOLUTIONARY_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;SCIENCE;SOC_INNOVATION;TAX_FNCACT_LEADERS;TAX_FNCACT_REPRESENTATIVES;,2.01505E+13,1,0,0,0,1,2015,05,27,5/27/15 13:15
0.739371534,wsobserver.com,SOC_TECHNOLOGYSECTOR;TAX_ECON_PRICE;ECON_DEBT;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_450_DEBT;TAX_FNCACT;TAX_FNCACT_INVESTOR;ECON_STOCKMARKET;WB_698_TRADE;CRISISLEX_C07_SAFETY;TAX_FNCACT_OFFICIAL;USPEC_POLICY1;WB_678_DIGITAL_GOVERNMENT;WB_2946_OPEN_SOURCE;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_ANALYSTS;,2.01512E+13,1,0,0,0,0,2015,12,07,12/7/15 23:45
0,techworld.com.au,,2.01507E+13,0,0,0,0,0,2015,07,14,7/14/15 15:15
0,wsj.com,,2.01507E+13,0,0,0,0,0,2015,07,15,7/15/15 2:30
-1.075268817,newsdaily.com,CRISISLEX_T01_CAUTION_ADVICE;CRISISLEX_T02_INJURED;CRISISLEX_T03_DEAD;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;ECON_STOCKMARKET;CRISISLEX_T06_SUPPLIES;,2.01507E+13,1,0,0,0,0,2015,07,14,7/14/15 1:15
0.584795322,cinemablaze.com,WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;WB_829_FISCAL_DECENTRALIZATION;WB_874_LOCAL_FINANCE;WB_877_ASSET_MANAGEMENT;WB_445_FISCAL_POLICY;TAX_FNCACT;TAX_FNCACT_MANUFACTURER;TAX_FNCACT_ANALYSTS;TAX_ECON_PRICE;TAX_FNCACT_ANALYST;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLARS;EPU_ECONOMY_HISTORIC;EPU_CATS_REGULATION;EPU_CATS_FINANCIAL_REGULATION;TAX_FNCACT_INSIDER;,2.01603E+13,0,0,0,0,0,2016,03,24,3/24/16 1:00
1.540832049,techsonian.com,ECON_STOCKMARKET;WB_698_TRADE;TAX_FNCACT;TAX_FNCACT_PRINCIPAL;MEDIA_SOCIAL;WB_678_DIGITAL_GOVERNMENT;WB_652_ICT_APPLICATIONS;WB_2363_MOBILE_APPLICATIONS;WB_658_ENTERPRISE_APPLICATIONS;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_DIRECTORS;,2.01503E+13,1,0,0,0,0,2015,03,11,3/11/15 18:00
2.790697674,thestreet.com,WB_1150_VOLATILITY;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_AMONG;ECON_STOCKMARKET;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1014_CRIMINAL_JUSTICE;,2.01503E+13,1,0,0,0,0,2015,03,11,3/11/15 15:45
-0.803212851,investopedia.com,EPU_ECONOMY_HISTORIC;TAX_FNCACT;TAX_FNCACT_ANALYSTS;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;RESIGNATION;GENERAL_HEALTH;MEDICAL;ECON_STOCKMARKET;WB_698_TRADE;TAX_ETHNICITY;TAX_ETHNICITY_TAIWANESE;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;TAX_ECON_PRICE;WB_405_BUSINESS_CLIMATE;WB_2531_INSPECTIONS_LICENSING_AND_PERMITS;WB_2530_BUSINESS_ENVIRONMENT;CRISISLEX_C03_WELLBEING_HEALTH;,2.01601E+13,1,0,0,0,1,2016,01,05,1/5/16 17:30
1.748251748,newelectronics.co.uk,WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;TAX_FNCACT_VICE_PRESIDENT;SOC_INNOVATION;TAX_FNCACT_MANAGER;TAX_FNCACT_GENERAL_MANAGER;SCIENCE;TAX_FNCACT_AUTHOR;,2.01503E+13,0,0,0,0,1,2015,03,31,3/31/15 16:15
1.129943503,nasdaq.com,,2.01508E+13,0,0,0,0,0,2015,08,04,8/4/15 21:15
1.173020528,dakotafinancialnews.com,TAX_FNCACT;TAX_FNCACT_CFO;TAX_ECON_PRICE;TAX_FNCACT_DIRECTOR;WB_698_TRADE;TAX_FNCACT_MANUFACTURER;AFFECT;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;TAX_FNCACT_ANALYSTS;CRISISLEX_O02_RESPONSEAGENCIESATCRISIS;MANMADE_DISASTER_IMPLIED;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;TAX_FNCACT_ANALYST;,2.01507E+13,0,0,0,0,0,2015,07,15,7/15/15 0:30
